time,x,y,z,shot
2926318360,354,829,-53,Backhand Drive
2926318370,363,780,-31,Backhand Drive
2926318384,353,806,-36,Backhand Drive
2926318394,329,828,-53,Backhand Drive
2926318404,338,810,-79,Backhand Drive
2926318414,344,823,-62,Backhand Drive
2926318424,349,814,-67,Backhand Drive
2926318434,364,826,-65,Backhand Drive
2926318444,368,857,-63,Backhand Drive
2926318454,361,897,-59,Backhand Drive
2926318464,347,928,-39,Backhand Drive
2926318474,327,945,-30,Backhand Drive
2926318484,315,953,-35,Backhand Drive
2926318494,306,959,-21,Backhand Drive
2926318504,314,938,13,Backhand Drive
2926318514,343,890,25,Backhand Drive
2926318524,360,868,25,Backhand Drive
2926318534,365,876,11,Backhand Drive
2926318544,382,882,14,Backhand Drive
2926318554,395,851,-2,Backhand Drive
2926318564,398,832,-11,Backhand Drive
2926318574,390,864,-18,Backhand Drive
2926318584,388,897,-15,Backhand Drive
2926318594,391,896,-14,Backhand Drive
2926318604,396,911,-6,Backhand Drive
2926318614,393,949,-9,Backhand Drive
2926318624,388,963,-20,Backhand Drive
2926318634,382,947,-25,Backhand Drive
2926318644,375,925,-17,Backhand Drive
2926318654,382,911,-23,Backhand Drive
2926318664,385,870,-27,Backhand Drive
2926318674,384,834,-29,Backhand Drive
2926318684,390,831,-34,Backhand Drive
2926318694,379,834,-37,Backhand Drive
2926318704,374,830,-54,Backhand Drive
2926318714,365,845,-66,Backhand Drive
2926318724,352,839,-65,Backhand Drive
2926318734,346,835,-61,Backhand Drive
2926318744,328,838,-65,Backhand Drive
2926318754,321,827,-77,Backhand Drive
2926318764,313,820,-88,Backhand Drive
2926318774,304,791,-85,Backhand Drive
2926318784,312,768,-94,Backhand Drive
2926318794,314,776,-96,Backhand Drive
2926318804,313,796,-131,Backhand Drive
2926318814,306,817,-111,Backhand Drive
2926318824,331,792,-98,Backhand Drive
2926318834,323,839,-108,Backhand Drive
2926318844,313,868,-109,Backhand Drive
2926318854,295,892,-116,Backhand Drive
2926318864,293,897,-137,Backhand Drive
2926318874,302,904,-145,Backhand Drive
2926318887,302,888,-167,Backhand Drive
2926318897,343,885,-186,Backhand Drive
2926318907,370,912,-215,Backhand Drive
2926318917,376,952,-227,Backhand Drive
2926318927,384,972,-211,Backhand Drive
2926318937,386,994,-192,Backhand Drive
2926318947,386,1032,-182,Backhand Drive
2926318957,383,1067,-184,Backhand Drive
2926318967,377,1115,-170,Backhand Drive
2926318977,372,1145,-149,Backhand Drive
2926318987,380,1161,-133,Backhand Drive
2926318997,409,1132,-138,Backhand Drive
2926319007,432,1138,-131,Backhand Drive
2926319017,425,1161,-108,Backhand Drive
2926319027,435,1126,-92,Backhand Drive
2926319037,437,1098,-81,Backhand Drive
2926319047,435,1090,-59,Backhand Drive
2926319057,434,1054,-31,Backhand Drive
2926319067,452,999,1,Backhand Drive
2926319077,463,961,39,Backhand Drive
2926319087,481,931,41,Backhand Drive
2926319097,487,931,49,Backhand Drive
2926319107,461,938,78,Backhand Drive
2926319117,452,877,114,Backhand Drive
2926319127,454,774,143,Backhand Drive
2926319138,433,724,173,Backhand Drive
2926319148,439,665,164,Backhand Drive
2926319158,431,648,177,Backhand Drive
2926319168,457,619,187,Backhand Drive
2926319178,457,577,186,Backhand Drive
2926319188,463,542,179,Backhand Drive
2926319198,479,533,73,Backhand Drive
2926319208,499,561,39,Backhand Drive
2926319218,479,587,49,Backhand Drive
2926319228,474,550,61,Backhand Drive
2926319238,481,498,51,Backhand Drive
2926319248,477,496,55,Backhand Drive
2926319258,477,569,71,Backhand Drive
2926319268,546,536,85,Backhand Drive
2926319278,600,620,150,Backhand Drive
2926319288,683,718,214,Backhand Drive
2926319298,767,900,185,Backhand Drive
2926319308,863,1114,220,Backhand Drive
2926319318,871,1321,354,Backhand Drive
2926319328,810,1382,410,Backhand Drive
2926319338,827,1335,360,Backhand Drive
2926319348,928,1472,355,Backhand Drive
2926319358,999,1574,354,Backhand Drive
2926319368,1069,1554,395,Backhand Drive
2926319378,1211,1505,468,Backhand Drive
2926319388,1380,1539,425,Backhand Drive
2926319398,1587,1703,433,Backhand Drive
2926319408,1694,1900,512,Backhand Drive
2926319418,1646,1948,532,Backhand Drive
2926319428,1665,1873,493,Backhand Drive
2926319438,1806,1885,496,Backhand Drive
2926319448,1878,1844,549,Backhand Drive
2926319458,1856,1814,638,Backhand Drive
2926319468,1817,1731,719,Backhand Drive
2926319478,1743,1644,793,Backhand Drive
2926319488,1650,1538,751,Backhand Drive
2926319498,1514,1466,804,Backhand Drive
2926319508,1288,1364,910,Backhand Drive
2926319518,1055,1230,1024,Backhand Drive
2926319528,735,1127,1074,Backhand Drive
2926319538,342,1002,1037,Backhand Drive
2926319548,228,758,926,Backhand Drive
2926319558,-100,668,851,Backhand Drive
2926319568,-411,510,706,Backhand Drive
2926319578,-659,350,605,Backhand Drive
2926319588,-787,158,300,Backhand Drive
2926319598,-1020,59,260,Backhand Drive
2926319608,-1272,-75,215,Backhand Drive
2926319618,-1472,-164,302,Backhand Drive
2926319628,-1695,-273,439,Backhand Drive
2926319892,-3999,3376,-2052,Backhand Drive
2926319902,-3999,2290,-854,Backhand Drive
2926319912,-3999,3999,3558,Backhand Drive
2926319922,-3999,3999,-204,Backhand Drive
2926319932,-1718,303,557,Backhand Drive
2926319942,-3685,-3289,171,Backhand Drive
2926319952,-3999,-2348,1648,Backhand Drive
2926319962,-3999,-312,2760,Backhand Drive
2926319972,-3999,1830,3515,Backhand Drive
2926319982,-3999,3953,2540,Backhand Drive
2926319992,-3999,3999,1644,Backhand Drive
2926320002,-3307,3111,1306,Backhand Drive
2926320012,-2389,1690,1181,Backhand Drive
2926320022,-2182,1000,1064,Backhand Drive
2926320032,-2277,840,799,Backhand Drive
2926320042,-2012,808,577,Backhand Drive
2926320052,-1591,550,535,Backhand Drive
2926320062,-1186,418,700,Backhand Drive
2926320072,-880,463,794,Backhand Drive
2926320082,-686,703,747,Backhand Drive
2926320092,-750,801,587,Backhand Drive
2926320102,-877,884,370,Backhand Drive
2926320112,-838,986,273,Backhand Drive
2926320122,-828,788,208,Backhand Drive
2926320132,-762,542,141,Backhand Drive
2926320145,-753,407,32,Backhand Drive
2926320155,-733,293,0,Backhand Drive
2926320165,-628,157,-58,Backhand Drive
2926320175,-620,126,-104,Backhand Drive
2926320185,-712,132,-217,Backhand Drive
2926320195,-727,133,-287,Backhand Drive
2926320205,-753,0,-374,Backhand Drive
2926320215,-787,-40,-443,Backhand Drive
2926320225,-745,-124,-445,Backhand Drive
2926320235,-716,-221,-453,Backhand Drive
2926320245,-698,-251,-469,Backhand Drive
2926320255,-703,-277,-494,Backhand Drive
2926320265,-739,-284,-513,Backhand Drive
2926320275,-790,-235,-563,Backhand Drive
2926320285,-850,-187,-621,Backhand Drive
2926320295,-854,-182,-639,Backhand Drive
2926320305,-809,-243,-619,Backhand Drive
2926320315,-775,-270,-600,Backhand Drive
2926320325,-790,-269,-596,Backhand Drive
2926320335,-806,-226,-599,Backhand Drive
2926320345,-834,-232,-639,Backhand Drive
2926320355,-812,-241,-691,Backhand Drive
2926320365,-809,-265,-692,Backhand Drive
2926320375,-780,-274,-651,Backhand Drive
2926320385,-776,-264,-622,Backhand Drive
2926320395,-794,-203,-611,Backhand Drive
2926320405,-793,-171,-598,Backhand Drive
2926320415,-797,-203,-586,Backhand Drive
2926320425,-792,-239,-601,Backhand Drive
2926320435,-790,-270,-631,Backhand Drive
2926320445,-748,-318,-637,Backhand Drive
2926320455,-733,-347,-602,Backhand Drive
2926320465,-700,-349,-579,Backhand Drive
2926320475,-685,-290,-535,Backhand Drive
2926320485,-726,-287,-503,Backhand Drive
2926320495,-763,-262,-553,Backhand Drive
2926320505,-786,-232,-581,Backhand Drive
2926320515,-795,-233,-581,Backhand Drive
2926320525,-769,-224,-580,Backhand Drive
2926320535,-749,-258,-547,Backhand Drive
2926320545,-723,-308,-526,Backhand Drive
2926320555,-734,-309,-512,Backhand Drive
2926320565,-739,-309,-545,Backhand Drive
2926320575,-783,-240,-587,Backhand Drive
2926320585,-788,-200,-657,Backhand Drive
2926320595,-802,-171,-664,Backhand Drive
2926320605,-807,-183,-648,Backhand Drive
2926320615,-808,-170,-630,Backhand Drive
2926320625,-794,-217,-603,Backhand Drive
2926320635,-801,-224,-587,Backhand Drive
2926320649,-801,-226,-586,Backhand Drive
2926320659,-814,-205,-617,Backhand Drive
2926320669,-799,-191,-632,Backhand Drive
2926320679,-816,-167,-640,Backhand Drive
2926320689,-820,-128,-646,Backhand Drive
2926320699,-800,-149,-610,Backhand Drive
2926320709,-792,-170,-600,Backhand Drive
2926320719,-775,-185,-590,Backhand Drive
2926320729,-786,-201,-609,Backhand Drive
2926320739,-771,-192,-622,Backhand Drive
2926320749,-769,-200,-618,Backhand Drive
2926320759,-784,-179,-594,Backhand Drive
2926320769,-776,-199,-563,Backhand Drive
2926320779,-778,-211,-547,Backhand Drive
2926320789,-782,-202,-529,Backhand Drive
2926320799,-765,-187,-498,Backhand Drive
2926320809,-768,-194,-459,Backhand Drive
2926320819,-768,-180,-435,Backhand Drive
2926320829,-784,-162,-399,Backhand Drive
2926320839,-784,-143,-362,Backhand Drive
2926320849,-801,-132,-315,Backhand Drive
2926320859,-810,-141,-268,Backhand Drive
2926320869,-823,-144,-212,Backhand Drive
2926320879,-811,-171,-147,Backhand Drive
2926320889,-836,-132,-73,Backhand Drive
2926321403,-584,897,-478,Backhand Drive
2926321413,-593,1050,-475,Backhand Drive
2926321423,-661,1221,-377,Backhand Drive
2926321433,-808,1347,-304,Backhand Drive
2926321443,-802,1209,-301,Backhand Drive
2926321453,-728,990,-264,Backhand Drive
2926321463,-703,864,-254,Backhand Drive
2926321473,-692,950,-249,Backhand Drive
2926321483,-686,1051,-265,Backhand Drive
2926321493,-678,1087,-208,Backhand Drive
2926321503,-735,1074,-193,Backhand Drive
2926321513,-716,1090,-134,Backhand Drive
2926321523,-675,1018,-124,Backhand Drive
2926321533,-648,1026,-107,Backhand Drive
2926321543,-683,1157,-78,Backhand Drive
2926321553,-703,1200,-70,Backhand Drive
2926321563,-616,1098,-16,Backhand Drive
2926321573,-602,1048,37,Backhand Drive
2926321583,-578,1036,49,Backhand Drive
2926321593,-522,1049,37,Backhand Drive
2926321603,-458,1062,23,Backhand Drive
2926321613,-430,1082,40,Backhand Drive
2926321623,-404,1068,93,Backhand Drive
2926321633,-387,972,149,Backhand Drive
2926321643,-329,820,184,Backhand Drive
2926321653,-285,741,182,Backhand Drive
2926321663,-244,705,150,Backhand Drive
2926321673,-208,705,104,Backhand Drive
2926321683,-166,721,73,Backhand Drive
2926321693,-128,675,43,Backhand Drive
2926321703,-75,572,21,Backhand Drive
2926321713,-29,470,1,Backhand Drive
2926321723,10,391,-15,Backhand Drive
2926321733,41,332,-16,Backhand Drive
2926321743,63,262,-29,Backhand Drive
2926321753,77,205,-1,Backhand Drive
2926321763,101,211,14,Backhand Drive
2926321773,88,252,28,Backhand Drive
2926321783,78,295,8,Backhand Drive
2926321793,92,298,-23,Backhand Drive
2926321803,108,359,-86,Backhand Drive
2926321813,107,462,-85,Backhand Drive
2926321823,121,482,-37,Backhand Drive
2926321833,146,479,25,Backhand Drive
2926321843,175,487,39,Backhand Drive
2926321853,227,475,9,Backhand Drive
2926321863,245,571,11,Backhand Drive
2926321873,252,746,0,Backhand Drive
2926321883,258,958,11,Backhand Drive
2926321893,264,1107,-2,Backhand Drive
2926321907,283,1147,-44,Backhand Drive
2926321917,280,1201,-36,Backhand Drive
2926321927,304,1150,-21,Backhand Drive
2926321937,350,1065,-26,Backhand Drive
2926321947,356,1059,-48,Backhand Drive
2926321957,386,1128,-53,Backhand Drive
2926321967,396,1233,-5,Backhand Drive
2926321977,421,1296,28,Backhand Drive
2926321987,477,1295,-1,Backhand Drive
2926321997,513,1309,-39,Backhand Drive
2926322007,487,1396,-60,Backhand Drive
2926322017,456,1414,-65,Backhand Drive
2926322027,438,1348,-57,Backhand Drive
2926322037,430,1250,-43,Backhand Drive
2926322047,427,1192,-44,Backhand Drive
2926322057,428,1178,-58,Backhand Drive
2926322067,445,1124,-61,Backhand Drive
2926322077,468,1059,-60,Backhand Drive
2926322087,493,995,-57,Backhand Drive
2926322097,505,953,-62,Backhand Drive
2926322107,510,918,-72,Backhand Drive
2926322117,516,882,-83,Backhand Drive
2926322127,499,833,-76,Backhand Drive
2926322137,491,779,-70,Backhand Drive
2926322147,480,753,-79,Backhand Drive
2926322157,462,743,-79,Backhand Drive
2926322167,453,705,-94,Backhand Drive
2926322177,442,675,-87,Backhand Drive
2926322187,430,645,-86,Backhand Drive
2926322197,423,606,-114,Backhand Drive
2926322207,406,541,-117,Backhand Drive
2926322217,383,465,-115,Backhand Drive
2926322227,364,412,-121,Backhand Drive
2926322237,352,377,-135,Backhand Drive
2926322247,333,359,-170,Backhand Drive
2926322257,308,357,-143,Backhand Drive
2926322267,289,328,-120,Backhand Drive
2926322277,301,285,-96,Backhand Drive
2926322287,313,273,-105,Backhand Drive
2926322297,307,304,-91,Backhand Drive
2926322307,309,355,-72,Backhand Drive
2926322317,316,392,-62,Backhand Drive
2926322327,348,454,-122,Backhand Drive
2926322337,369,572,-95,Backhand Drive
2926322347,385,714,-107,Backhand Drive
2926322357,398,901,-89,Backhand Drive
2926322367,379,1083,-89,Backhand Drive
2926322377,355,1106,-98,Backhand Drive
2926322387,340,1075,-100,Backhand Drive
2926322397,380,1111,-77,Backhand Drive
2926322411,376,1151,-58,Backhand Drive
2926322421,390,1301,-10,Backhand Drive
2926322431,387,1490,15,Backhand Drive
2926322441,359,1618,11,Backhand Drive
2926322451,326,1613,-27,Backhand Drive
2926322461,304,1459,-67,Backhand Drive
2926322471,311,1281,-93,Backhand Drive
2926322481,315,1146,-139,Backhand Drive
2926322491,306,1028,-177,Backhand Drive
2926322501,326,923,-180,Backhand Drive
2926322511,356,824,-204,Backhand Drive
2926322521,348,789,-226,Backhand Drive
2926322531,353,792,-219,Backhand Drive
2926322541,369,775,-165,Backhand Drive
2926322551,385,740,-184,Backhand Drive
2926322561,386,803,-150,Backhand Drive
2926322571,348,830,-138,Backhand Drive
2926322581,316,848,-143,Backhand Drive
2926322591,300,894,-132,Backhand Drive
2926322601,280,924,-130,Backhand Drive
2926322611,280,926,-159,Backhand Drive
2926322621,267,916,-177,Backhand Drive
2926322631,274,920,-188,Backhand Drive
2926322641,281,948,-181,Backhand Drive
2926322651,283,938,-145,Backhand Drive
2926322661,283,888,-94,Backhand Drive
2926322671,308,819,-70,Backhand Drive
2926322681,309,811,-67,Backhand Drive
2926322691,306,839,-59,Backhand Drive
2926322701,296,867,-73,Backhand Drive
2926322711,302,837,-91,Backhand Drive
2926322721,300,817,-101,Backhand Drive
2926322731,296,832,-116,Backhand Drive
2926322741,295,852,-144,Backhand Drive
2926322751,290,862,-167,Backhand Drive
2926322761,296,863,-177,Backhand Drive
2926322771,283,899,-168,Backhand Drive
2926322781,255,960,-132,Backhand Drive
2926322791,232,988,-102,Backhand Drive
2926322801,214,1009,-69,Backhand Drive
2926322811,220,1021,-60,Backhand Drive
2926322821,236,1010,-62,Backhand Drive
2926322831,247,959,-54,Backhand Drive
2926322841,274,904,-43,Backhand Drive
2926322851,291,846,-27,Backhand Drive
2926322861,304,786,-15,Backhand Drive
2926322871,313,737,4,Backhand Drive
2926322881,336,707,13,Backhand Drive
2926322891,344,699,31,Backhand Drive
2926322901,350,714,28,Backhand Drive
2926322915,342,758,24,Backhand Drive
2926322925,324,814,25,Backhand Drive
2926322935,321,858,29,Backhand Drive
2926322945,313,884,27,Backhand Drive
2926322955,311,900,35,Backhand Drive
2926322965,312,931,38,Backhand Drive
2926322975,307,957,50,Backhand Drive
2926322985,310,982,48,Backhand Drive
2926322995,305,1001,36,Backhand Drive
2926323005,303,1027,9,Backhand Drive
2926323015,301,1025,-16,Backhand Drive
2926323025,307,974,-47,Backhand Drive
2926323035,311,952,-75,Backhand Drive
2926323045,311,925,-92,Backhand Drive
2926323055,318,883,-91,Backhand Drive
2926323065,326,852,-82,Backhand Drive
2926323075,339,825,-68,Backhand Drive
2926323085,352,834,-60,Backhand Drive
2926323095,361,875,-45,Backhand Drive
2926323105,373,888,-65,Backhand Drive
2926323115,375,887,-68,Backhand Drive
2926323125,382,869,-93,Backhand Drive
2926323135,391,844,-102,Backhand Drive
2926323145,389,855,-94,Backhand Drive
2926323155,406,878,-101,Backhand Drive
2926323165,430,904,-87,Backhand Drive
2926323175,445,926,-71,Backhand Drive
2926323185,458,966,-42,Backhand Drive
2926323195,463,1039,-21,Backhand Drive
2926323205,455,1063,0,Backhand Drive
2926323215,442,1073,0,Backhand Drive
2926323225,418,1093,10,Backhand Drive
2926323235,392,1110,7,Backhand Drive
2926323245,387,1104,-7,Backhand Drive
2926323255,378,1086,-1,Backhand Drive
2926323265,365,1080,-13,Backhand Drive
2926323275,346,1084,2,Backhand Drive
2926323285,348,1072,-7,Backhand Drive
2926323295,360,1057,24,Backhand Drive
2926323305,371,1023,53,Backhand Drive
2926323315,378,984,67,Backhand Drive
2926323325,383,984,88,Backhand Drive
2926323335,381,1001,111,Backhand Drive
2926323345,382,974,117,Backhand Drive
2926323355,378,941,121,Backhand Drive
2926323365,391,906,133,Backhand Drive
2926323375,399,858,140,Backhand Drive
2926323385,437,841,164,Backhand Drive
2926323395,492,804,195,Backhand Drive
2926323405,549,774,212,Backhand Drive
2926323418,590,771,196,Backhand Drive
2926323428,635,795,158,Backhand Drive
2926323438,653,857,136,Backhand Drive
2926323448,655,916,139,Backhand Drive
2926323458,707,881,160,Backhand Drive
2926323468,795,831,192,Backhand Drive
2926323478,893,820,218,Backhand Drive
2926323488,980,829,260,Backhand Drive
2926323498,1057,844,245,Backhand Drive
2926323508,1123,907,218,Backhand Drive
2926323518,1184,1030,216,Backhand Drive
2926323528,1264,1153,210,Backhand Drive
2926323538,1343,1240,241,Backhand Drive
2926323548,1440,1308,261,Backhand Drive
2926323558,1521,1423,256,Backhand Drive
2926323568,1553,1640,302,Backhand Drive
2926323578,1582,1857,342,Backhand Drive
2926323588,1655,1944,400,Backhand Drive
2926323598,1687,1979,374,Backhand Drive
2926323608,1689,2051,447,Backhand Drive
2926323618,1632,2056,603,Backhand Drive
2926323628,1556,1950,754,Backhand Drive
2926323638,1489,1784,894,Backhand Drive
2926323648,1337,1722,1021,Backhand Drive
2926323658,1215,1658,1022,Backhand Drive
2926323668,1108,1513,984,Backhand Drive
2926323678,988,1384,1008,Backhand Drive
2926323688,799,1249,1032,Backhand Drive
2926323698,550,1041,919,Backhand Drive
2926323708,368,834,943,Backhand Drive
2926323718,160,679,889,Backhand Drive
2926323728,72,498,770,Backhand Drive
2926323738,-68,380,618,Backhand Drive
2926323748,-251,290,484,Backhand Drive
2926323758,-454,177,296,Backhand Drive
2926323768,-643,76,117,Backhand Drive
2926323778,-873,-8,-2,Backhand Drive
2926323788,-1169,-47,-20,Backhand Drive
2926323798,-1389,-123,36,Backhand Drive
2926323808,-1541,-248,56,Backhand Drive
2926323818,-1658,-304,66,Backhand Drive
2926323828,-1815,-265,61,Backhand Drive
2926323838,-2021,-192,11,Backhand Drive
2926323848,-2199,-159,-38,Backhand Drive
2926323858,-2329,-175,-93,Backhand Drive
2926323868,-2362,-246,-176,Backhand Drive
2926323878,-2330,-281,-229,Backhand Drive
2926323888,-2271,-265,-226,Backhand Drive
2926323898,-2231,-204,-154,Backhand Drive
2926323908,-2218,-62,1,Backhand Drive
